Name,Type
"Nakano Refrigerators Co.,Ltd. (JASDAQ:6411)",Company
"Nakayama Steel Works, Ltd. (TSE:5408)",Company
"Nakayamafuku Co.,Ltd. (TSE:7442)",Company
"Nakayo, Inc. (TSE:6715)",Company
"Namura Shipbuilding Co., Ltd. (TSE:7014)",Company
"Nankai Electric Railway Co., Ltd. (TSE:9044)",Company
"Nankai Plywood Co., Ltd. (TSE:7887)",Company
"Nankai Tatsumura Construction Co.,Ltd. (TSE:1850)",Company
"NanoCarrier Co., Ltd. (TSE:4571)",Company
"Nansin Co., Ltd. (JASDAQ:7399)",Company
"NANSO Transport Co.,Ltd. (JASDAQ:9034)",Company
NANYO Corporation (FKSE:7417),Company
"Narasaki Sangyo Co., Ltd. (TSE:8085)",Company
"Nasu Denki-Tekko Co., Ltd. (TSE:5922)",Company
"Natoco Co., Ltd. (JASDAQ:4627)",Company
"Natori Co., Ltd. (TSE:2922)",Company
"Navitas Co., Ltd. (JASDAQ:6276)",Company
"NCS&A Co., Ltd. (TSE:9709)",Company
NCXX Group Inc. (JASDAQ:6634),Company
"ND Software co., Ltd. (TSE:3794)",Company
"NDS Co., Ltd. (TSE:1956)",Company
NEC Capital Solutions Limited (TSE:8793),Company
NEC Corporation (TSE:6701),Company
NEC Networks & System Integration Corporation (TSE:1973),Company
NEOJAPAN Inc. (TSE:3921),Company
Neos Corporation (TSE:3627),Company
NEPON Inc. (TSE:7985),Company
"Net One Systems Co., Ltd. (TSE:7518)",Company
"Neturen Co., Ltd. (TSE:5976)",Company
Network Value Components Ltd. (TSE:3394),Company
Netyear Group Corporation (TSE:3622),Company
"New Cosmos Electric Co., Ltd. (JASDAQ:6824)",Company
"New Japan Chemical Co., Ltd. (TSE:4406)",Company
"New Japan Radio Co., Ltd. (TSE:6911)",Company
"Newtech Co.,Ltd. (JASDAQ:6734)",Company
"Newton Financial Consulting, Inc. (JASDAQ:7169)",Company
"NEXON Co., Ltd. (TSE:3659)",Company
"NEXT Co., Ltd. (TSE:2120)",Company
"NEXTAGE Co., Ltd. (TSE:3186)",Company
"NextGen, Inc. (JASDAQ:3842)",Company
Nextware Ltd. (JASDAQ:4814),Company
Nexyz. Corporation (TSE:4346),Company
NF Corp. (JASDAQ:6864),Company
"NFK Holdings Co.,Ltd. (JASDAQ:6494)",Company
NGK Insulators Ltd. (TSE:5333),Company
"NGK Spark Plug Co., Ltd. (TSE:5334)",Company
NH Foods Limited (TSE:2282),Company
"NHK Spring Co., Ltd. (TSE:5991)",Company
"NIC Autotec, Inc. (JASDAQ:5742)",Company
"Nicca Chemical Co.,Ltd. (NSE:4463)",Company
"Nice Holdings, Inc. (TSE:8089)",Company
"Nichi-Iko Pharmaceutical Co., Ltd. (TSE:4541)",Company
"Nichia Steel Works, Ltd. (TSE:5658)",Company
Nichias Corporation (TSE:5393),Company
"Nichiban Co., Ltd. (TSE:4218)",Company
Nichicon Corporation (TSE:6996),Company
Nichidai Corporation (JASDAQ:6467),Company
Nichiden Corp. (TSE:9902),Company
Nichiha Corporation (TSE:7943),Company
Nichii Gakkan Co. (TSE:9792),Company
"Nichimo Co., Ltd. (TSE:8091)",Company
Nichirei Corp. (TSE:2871),Company
"Nichireki Co., Ltd. (TSE:5011)",Company
"Nichirin Co., Ltd. (TSE:5184)",Company
"Nichiryo Baking Co., Ltd. (SPSE:2218)",Company
"Nichiryoku Co.,Ltd. (JASDAQ:7578)",Company
"Nichiwa Sangyo Co., Ltd. (TSE:2055)",Company
Nidec Corporation (TSE:6594),Company
Nifco Inc. (TSE:7988),Company
NIFTY Corporation (TSE:3828),Company
"Nihon Chouzai Co.,Ltd. (TSE:3341)",Company
"Nihon Decoluxe Co.,Ltd. (NSE:7950)",Company
"Nihon Dempa Kogyo Co., Ltd. (TSE:6779)",Company
"Nihon Dengi Co., Ltd. (JASDAQ:1723)",Company
Nihon Denkei Co. Ltd. (JASDAQ:9908),Company
"Nihon Enterprise Co., Ltd. (TSE:4829)",Company
Nihon Eslead Corporation (TSE:8877),Company
Nihon Falcom Corporation (TSE:3723),Company
"Nihon Flush Co., Ltd. (TSE:7820)",Company
Nihon Form Service Co. Ltd. (JASDAQ:7869),Company
"Nihon House Holdings Co., Ltd. (TSE:1873)",Company
"Nihon Housing Co.,Ltd. (TSE:4781)",Company
Nihon Inter Electronics Corporation (TSE:6974),Company
"NIHON ISK Company, Limited (JASDAQ:7986)",Company
"Nihon Kagaku Sangyo Co., Ltd. (TSE:4094)",Company
"Nihon Kenshi Co., Ltd. (TSE:5398)",Company
"Nihon Kogyo Co., Ltd. (JASDAQ:5279)",Company
Nihon Kohden Corp. (TSE:6849),Company
Nihon M&A Center Inc. (TSE:2127),Company
Nihon Nohyaku Co. Ltd. (TSE:4997),Company
"Nihon Parkerizing Co.,Ltd. (TSE:4095)",Company
"Nihon Plast Co., Ltd. (TSE:7291)",Company
Nihon Seikan k.k. (TSE:5905),Company
"Nihon Seiko Co., Ltd. (TSE:5729)",Company
"Nihon Seimitsu Co., Ltd. (JASDAQ:7771)",Company
"Nihon Shokuhin Kako Co., Ltd. (TSE:2892)",Company
"Nihon Tokushu Toryo Co., Ltd. (TSE:4619)",Company
"Nihon Trim Co., Ltd. (TSE:6788)",Company
"Nihon Unisys, Ltd. (TSE:8056)",Company
"Nihon Yamamura Glass Co., Ltd. (TSE:5210)",Company
Nihonwasou Holdings Inc. (TSE:2499),Company
Niigata Kotsu Co. Ltd. (TSE:9017),Company
"Niitaka Co., Ltd. (TSE:4465)",Company
Nikkato Corp. (TSE:5367),Company
"Nikken Kogaku Co., Ltd. (TSE:9767)",Company
"Nikki Co., Ltd. (TSE:6042)",Company
Nikkiso Co. Ltd. (TSE:6376),Company
Nikko Co. (NSE:5343),Company
"Nikko Co., Ltd. (TSE:6306)",Company
"Nikko Travel Co.,Ltd. (TSE:9373)",Company
"Nikkon Holdings Co., Ltd. (TSE:9072)",Company
Nikon Corporation (TSE:7731),Company
Nintendo Co. Ltd. (TSE:7974),Company
"NIPPAN RENTAL Co.,Ltd. (JASDAQ:4669)",Company
"Nippi, Incorporated (JASDAQ:7932)",Company
Nippo Corporation (TSE:1881),Company
Nippo Ltd. (JASDAQ:9913),Company
Nippon Accommodations Fund Incorporated (TSE:3226),Company
"Nippon Air conditioning Services Co., Ltd. (TSE:4658)",Company
Nippon Antenna Co. Ltd. (JASDAQ:6930),Company
"Nippon Aqua Co., Ltd. (TSE:1429)",Company
Nippon Avionics Co. Ltd. (TSE:6946),Company
"Nippon Beet Sugar Manufacturing Co., Ltd. (TSE:2108)",Company
Nippon BS Broadcasting Corporation (TSE:9414),Company
"Nippon Carbide Industries Co., Inc. (TSE:4064)",Company
"Nippon Carbon Co., Ltd. (TSE:5302)",Company
"Nippon Care Supply Co., Ltd. (TSE:2393)",Company
"Nippon Ceramic Co., Ltd. (TSE:6929)",Company
Nippon Chemi-Con Corporation (TSE:6997),Company
"Nippon Chemical Industrial Co., Ltd. (TSE:4092)",Company
"Nippon Chemiphar Co., Ltd. (TSE:4539)",Company
Nippon Chutetsukan K.K. (TSE:5612),Company
Nippon Chuzo k. k. (TSE:5609),Company
"Nippon Coke & Engineering Company, Limited (TSE:3315)",Company
"Nippon Columbia Co., Ltd. (TSE:6791)",Company
"Nippon Commercial Development Co., Ltd. (TSE:3252)",Company
"Nippon Computer Dynamics Co., Ltd. (JASDAQ:4783)",Company
Nippon Concept Corporation (JASDAQ:9386),Company
"Nippon Concrete Industries Co., Ltd. (TSE:5269)",Company
"Nippon Conveyor Co.,Ltd. (TSE:6375)",Company
"Nippon Crucible Co., Ltd. (TSE:5355)",Company
"Nippon Denko Co.,Ltd. (TSE:5563)",Company
"Nippon Densetsu Kogyo Co., Ltd. (TSE:1950)",Company
"Nippon Dentsu Co.,Ltd. (TSE:1931)",Company
"Nippon Dry-Chemical Co., Ltd. (TSE:1909)",Company
Nippon Electric Glass Co. Ltd. (TSE:5214),Company
"Nippon Engineering Consultants Co.,Ltd. (TSE:9797)",Company
Nippon Express Co. Ltd. (TSE:9062),Company
"Nippon Felt Co., Ltd. (TSE:3512)",Company
Nippon Filcon Co. Ltd. (TSE:5942),Company
"Nippon Fine Chemical Co., Ltd. (TSE:4362)",Company
Nippon Flour Mills Co. Ltd. (TSE:2001),Company
"Nippon Gas Co., Ltd. (TSE:8174)",Company
"Nippon Gear Co., Ltd. (TSE:6356)",Company
Nippon Hume Corporation (TSE:5262),Company
"Nippon Ichi Software, Inc. (JASDAQ:3851)",Company
Nippon Information Development Co. Ltd. (JASDAQ:2349),Company
"Nippon Kanryu Industry Co., Ltd. (FKSE:1771)",Company
"Nippon Kanzai Co., Ltd. (TSE:9728)",Company
Nippon Kasei Chemical Company Limited (TSE:4007),Company
Nippon Kayaku Co. Ltd. (TSE:4272),Company
"Nippon Kinzoku Co., Ltd. (TSE:5491)",Company
Nippon Kodoshi Corp. (JASDAQ:3891),Company
Nippon Koei Co. Ltd. (TSE:1954),Company
"Nippon Koshuha Steel Co., Ltd. (TSE:5476)",Company
"Nippon Light Metal Holdings Company, Ltd. (TSE:5703)",Company
Nippon Manufacturing Service Corporation (JASDAQ:2162),Company
"Nippon Paint Holdings Co., Ltd. (TSE:4612)",Company
"Nippon Pallet Pool Co., Ltd. (JASDAQ:4690)",Company
"Nippon Paper Industries Co., Ltd. (TSE:3863)",Company
"NIPPON PARKING DEVELOPMENT Co., Ltd. (TSE:2353)",Company
"Nippon Pigment Co., Ltd. (TSE:4119)",Company
"Nippon Pillar Packing Co., Ltd. (TSE:6490)",Company
"Nippon Piston Ring Co., Ltd. (TSE:6461)",Company
Nippon Primex Inc. (JASDAQ:2795),Company
Nippon RAD Inc. (JASDAQ:4736),Company
"Nippon Rietec Co.,Ltd. (TSE:1938)",Company
"Nippon Seiki Co., Ltd. (TSE:7287)",Company
"Nippon Seiro Co., Ltd. (TSE:5010)",Company
"Nippon Seisen Co., Ltd. (TSE:5659)",Company
"Nippon Sharyo, Ltd. (TSE:7102)",Company
"Nippon Sheet Glass Co., Ltd. (TSE:5202)",Company
"Nippon Shikizai, Inc. (JASDAQ:4920)",Company
"Nippon Shindo Company, Limited (TSE:5753)",Company
Nippon Shinyaku Co. Ltd. (TSE:4516),Company
Nippon Shokubai Co. Ltd. (TSE:4114),Company
"Nippon Signal Co., Ltd. (TSE:6741)",Company
"Nippon Ski Resort Development Co., Ltd. (TSE:6040)",Company
Nippon Soda Co. Ltd. (TSE:4041),Company
Nippon Steel & Sumikin Bussan Corporation (TSE:9810),Company
NIPPON STEEL & SUMITOMO METAL CORPORATION (TSE:5401),Company
"Nippon Suisan Kaisha, Ltd. (TSE:1332)",Company
"Nippon Systemware Co., Ltd. (TSE:9739)",Company
Nippon Techno Lab Inc. (SPSE:3849),Company
Nippon Telegraph and Telephone Corporation (TSE:9432),Company
Nippon Telephone Inc. (JASDAQ:9425),Company
"Nippon Television Holdings, Inc. (TSE:9404)",Company
"Nippon Thompson Co., Ltd. (TSE:6480)",Company
"Nippon Tungsten Co., Ltd. (TSE:6998)",Company
Nippon Valqua Industries Ltd. (TSE:7995),Company
"Nippon View Hotel Co., Ltd. (TSE:6097)",Company
Nippon Yakin Kogyo Co. Ltd. (TSE:5480),Company
Nippon Yusen Kabushiki Kaisha (TSE:9101),Company
Nipro Corporation (TSE:8086),Company
"Niraku GC Holdings, Inc. (SEHK:1245)",Company
Nireco Corporation (JASDAQ:6863),Company
"Nishi-Nippon Railroad Co., Ltd. (TSE:9031)",Company
"Nishikawa Keisoku Co., Ltd. (JASDAQ:7500)",Company
"Nishikawa Rubber Co., Ltd. (TSE:5161)",Company
"Nishimatsu Construction Co., Ltd. (TSE:1820)",Company
"Nishimatsuya Chain Co., Ltd. (TSE:7545)",Company
"Nishio Rent All Co., Ltd. (TSE:9699)",Company
"Nishishiba Electric Co., Ltd. (TSE:6591)",Company
"Nissan Chemical Industries, Ltd. (TSE:4021)",Company
Nissan Motor Co. Ltd. (TSE:7201),Company
"Nissan Shatai Co., Ltd. (TSE:7222)",Company
"Nissan Tokyo Sales Holdings Co., Ltd. (TSE:8291)",Company
"Nissei Asb Machine Co., Ltd. (TSE:6284)",Company
"Nissei Build Kogyo Co., Ltd. (TSE:1916)",Company
Nissei Corporation (TSE:6271),Company
"Nissei Plastic Industrial Co., Ltd. (TSE:6293)",Company
"Nissen Holdings Co., Ltd. (TSE:8248)",Company
Nissha Printing Co. Ltd. (TSE:7915),Company
"Nisshin Fudosan Company,Limited (TSE:8881)",Company
Nisshin Seifun Group Inc. (TSE:2002),Company
"Nisshin Steel Co., Ltd. (TSE:5413)",Company
Nisshinbo Holdings Inc. (TSE:3105),Company
Nissin Corporation (TSE:9066),Company
Nissin Electric Co. Ltd. (TSE:6641),Company
"Nissin Foods Holdings Co., Ltd (TSE:2897)",Company
"Nissin Kogyo Co., Ltd. (TSE:7230)",Company
"Nissin Shoji Co., Ltd. (TSE:7490)",Company
"Nissin Sugar Co., Ltd. (TSE:2117)",Company
"NISSO PRONITY Co.,Ltd. (FKSE:3440)",Company
"Nissui Pharmaceutical Co., Ltd. (TSE:4550)",Company
"Nitchitsu Co., Ltd. (TSE:7021)",Company
Nitori Holdings Co.Ltd. (TSE:9843),Company
Nitta Corp. (TSE:5186),Company
Nitta Gelatin Inc. (TSE:4977),Company
"Nittan Valve Co., Ltd. (TSE:6493)",Company
"Nittetsu Mining Co., Ltd. (TSE:1515)",Company
Nitto Boseki Co. Ltd. (TSE:3110),Company
Nitto Denko Corporation (TSE:6988),Company
"Nitto Fuji Flour Milling Co., Ltd. (TSE:2003)",Company
"Nitto Kako Co., Ltd. (TSE:5104)",Company
Nitto Kogyo Corporation (TSE:6651),Company
"Nitto Kohki Co.,Ltd. (TSE:6151)",Company
"Nitto Seiko Co., Ltd. (TSE:5957)",Company
"Nitto Seimo Co., Ltd. (TSE:3524)",Company
NittoBest Corporation. (JASDAQ:2877),Company
Nittoc Construction Company Limited (TSE:1929),Company
"Nittofc Co., Ltd. (TSE:4033)",Company
Nittoh Corporation (NSE:1738),Company
"Nittoku Engineering Co., Ltd. (JASDAQ:6145)",Company
"Nix,Inc. (JASDAQ:4243)",Company
NJ Holdings Inc. (JASDAQ:9421),Company
NJK Corporation (TSE:9748),Company
"NJS Co., Ltd. (TSE:2325)",Company
"NKK Switches Co., Ltd. (JASDAQ:6943)",Company
Noda Corporation (TSE:7879),Company
"Noevir Holdings Co., Ltd. (TSE:4928)",Company
NOF Corporation (TSE:4403),Company
Nohmi Bosai Ltd. (TSE:6744),Company
Nojima Corporation (JASDAQ:7419),Company
NOK Corporation (TSE:7240),Company
Nomura Co. Ltd. (TSE:9716),Company
"Nomura Holdings, Inc. (TSE:8604)",Company
"Nomura Micro Science Co., Ltd. (JASDAQ:6254)",Company
"Nomura Real Estate Holdings, Inc. (TSE:3231)",Company
"Nomura Research Institute, Ltd. (TSE:4307)",Company
Noritake Co. Ltd. (TSE:5331),Company
"Noritsu Koki Co., Ltd. (TSE:7744)",Company
Noritz Corporation (TSE:5943),Company
"North Pacific Bank, Ltd. (TSE:8524)",Company
Novarese Inc. (TSE:2128),Company
Nozaki Insatsu Shigyo Co. Ltd. (TSE:7919),Company
Nozawa Corporation (TSE:5237),Company
NPC Incorporated (TSE:6255),Company
NS Solutions Corporation (TSE:2327),Company
"NS Tool Co., Ltd. (JASDAQ:6157)",Company
"NS United Kaiun Kaisha, Ltd. (TSE:9110)",Company
"NSD Co., Ltd. (TSE:9759)",Company
NSK Ltd. (TSE:6471),Company
NTN Corp. (TSE:6472),Company
NTT Data Corporation (TSE:9613),Company
NTT Data Intramart Corporation (TSE:3850),Company
"NTT DOCOMO, Inc. (TSE:9437)",Company
NTT Urban Development Corporation (TSE:8933),Company
"NuFlare Technology, Inc. (JASDAQ:6256)",Company
"O-uccino, Inc. (TSE:6084)",Company
O'will Corporation (TSE:3143),Company
Oak Capital Corporation (TSE:3113),Company
"OAT Agrio Co., Ltd. (TSE:4979)",Company
Obara Group Incorporated (TSE:6877),Company
Obayashi Corporation (TSE:1802),Company
Obayashi Road Corporation (TSE:1896),Company
"OBIC Business Consultants Co., Ltd. (TSE:4733)",Company
"OBIC Co., Ltd. (TSE:4684)",Company
Ocean System Corporation (JASDAQ:3096),Company
"Ochi Holdings Co.,Ltd. (TSE:3166)",Company
"Odakyu Electric Railway Co., Ltd. (TSE:9007)",Company
"Odawara Auto-Machine Mfg. Co., Ltd. (JASDAQ:7314)",Company
"Odawara Engineering Co., Ltd. (JASDAQ:6149)",Company
Odelic Co. Ltd. (JASDAQ:6889),Company
"ODK Solutions Company, Ltd. (JASDAQ:3839)",Company
"Oenon  Holdings, Inc. (TSE:2533)",Company
"Ogura Clutch Co.,Ltd. (JASDAQ:6408)",Company
Ohara Inc. (TSE:5218),Company
"Ohashi Technica, Inc. (TSE:7628)",Company
"Ohba Co., Ltd. (TSE:9765)",Company
"Ohishi Sangyo Co., Ltd. (FKSE:3943)",Company
"Ohizumi Mfg. Co., Ltd. (TSE:6618)",Company
"Ohki Healthcare Holdings Co., Ltd. (TSE:3417)",Company
"Ohmori Co.,Ltd. (TSE:1844)",Company
"Ohmoriya Co., Ltd. (JASDAQ:2917)",Company
"Ohmoto Gumi Co., Ltd. (JASDAQ:1793)",Company
Ohmura Shigyo Co. Ltd. (JASDAQ:3953),Company
Ohnami Corporation (TSE:9317),Company
Ohsho Food Service Corporation (TSE:9936),Company
"Oi Electric Co., Ltd. (JASDAQ:6822)",Company
"Oidon Co., Ltd. (OTCPK:OIDN)",Company
"Oie Sangyo Co., Ltd. (TSE:7481)",Company
Oiles Corporation (TSE:6282),Company
Oisix Inc. (TSE:3182),Company
OIZUMI Corporation (TSE:6428),Company
Oji Holdings Corporation (TSE:3861),Company
"OK Food Industry Co., Ltd. (JASDAQ:2905)",Company
"Okabe Co., Ltd. (TSE:5959)",Company
Okada Aiyon Corporation (TSE:6294),Company
"Okamoto Glass Co., Ltd. (JASDAQ:7746)",Company
"Okamoto Industries, Inc. (TSE:5122)",Company
"Okamoto Machine Tool Works, Ltd. (TSE:6125)",Company
Okamura Corp. (TSE:7994),Company
"Okano Valve Mfg. Co., Ltd. (TSE:6492)",Company
Okasan Securities Group Inc. (TSE:8609),Company
"Okato Holdings, Inc. (JASDAQ:8705)",Company
Okaya & Co. Ltd. (NSE:7485),Company
"Okaya Electric Industries Co., Ltd. (TSE:6926)",Company
"Okayama Paper Industries Co., Ltd. (JASDAQ:3892)",Company
"Okayamaken Freight Transportation Co., Ltd. (TSE:9063)",Company
"Oki Electric Cable Co., Ltd. (TSE:5815)",Company
"Oki Electric Industry Co., Ltd. (TSE:6703)",Company
Okinawa Cellular Telephone Company (JASDAQ:9436),Company
OKK Corporation (TSE:6205),Company
Okuma Corporation (TSE:6103),Company
Okumura Corp. (TSE:1833),Company
"Okura Industrial Co., Ltd. (TSE:4221)",Company
"OKUWA Co., Ltd. (TSE:8217)",Company
OKWave (NSE:3808),Company
Oliver Corporation (NSE:7959),Company
Olympic Group Corporation (TSE:8289),Company
Olympus Corporation (TSE:7733),Company
"OM2 Network Co.,Ltd. (JASDAQ:7614)",Company
"Omikenshi Co.,Ltd. (TSE:3111)",Company
OMRON Corporation (TSE:6645),Company
Onamba Co. Ltd. (TSE:5816),Company
Oncolys BioPharma Inc. (TSE:4588),Company
"OncoTherapy Science, Inc. (TSE:4564)",Company
Onex Corporation (JASDAQ:5987),Company
ONKYO Corporation (JASDAQ:6628),Company
ONLY corporation (TSE:3376),Company
"Ono Pharmaceutical Co., Ltd. (TSE:4528)",Company
"Ono Sokki Co., Ltd. (TSE:6858)",Company
"Onoken Co., Ltd. (TSE:7414)",Company
"ONTSU Co.,Ltd. (TSE:7647)",Company
"Onward Holdings Co., Ltd. (TSE:8016)",Company
"Oomitsu Co., Ltd. (TSE:3160)",Company
"OOTOYA Holdings Co., Ltd. (JASDAQ:2705)",Company
"Open House Co.,Ltd. (TSE:3288)",Company
OpenDoor Inc. (TSE:3926),Company
"OPT Holding, Inc. (TSE:2389)",Company
"OPTEX Company, Limited (TSE:6914)",Company
"Optex Fa Co., Ltd. (JASDAQ:6661)",Company
OPTiM Corporation (TSE:3694),Company
"Optoelectronics Co.,Ltd. (JASDAQ:6664)",Company
Oracle Corporation Japan (TSE:4716),Company
Organo Corporation (TSE:6368),Company
Oricon Inc. (JASDAQ:4800),Company
Orient Corp. (TSE:8585),Company
"Oriental Chain Mfg. Co., Ltd. (TSE:6380)",Company
"Oriental Land Co., Ltd. (TSE:4661)",Company
"Origin Electric Co., Ltd. (TSE:6513)",Company
"Original Engineering Consultants Co., Ltd. (TSE:4642)",Company
ORIX Corporation (TSE:8591),Company
Orvis Corporation (JASDAQ:7827),Company
"OS Co., Ltd. (TSE:9637)",Company
"Osaka Gas Co., Ltd. (TSE:9532)",Company
"Osaka Kohki Co., Ltd. (TSE:3173)",Company
Osaka Organic Chemical Industry Ltd. (TSE:4187),Company
"Osaka Soda Co., Ltd. (TSE:4046)",Company
"Osaka Steel Co., Ltd. (TSE:5449)",Company
"OSAKA Titanium technologies Co.,Ltd. (TSE:5726)",Company
Osaki Electric Co. Ltd. (TSE:6644),Company
"Osaki Engineering Co., Ltd. (JASDAQ:6259)",Company
OSG Corp. (TSE:6136),Company
"OSG Corporation Co., Ltd. (JASDAQ:6757)",Company
OSJB Holdings Corporation (TSE:5912),Company
"Ota Floriculture Auction Co., Ltd. (JASDAQ:7555)",Company
Otake Corporation (JASDAQ:7434),Company
"Otani Kogyo Co.,Ltd. (JASDAQ:5939)",Company
Otec Corporation (JASDAQ:1736),Company
Otsuka Corp. (TSE:4768),Company
"Otsuka Holdings Co., Ltd. (TSE:4578)",Company
"Otsuka Kagu, Ltd. (JASDAQ:8186)",Company
OUG Holdings Inc. (TSE:8041),Company
"Outsourcing, Inc. (TSE:2427)",Company
Oval Corporation (TSE:7727),Company
"Owari Precise Products Co.,Ltd. (NSE:7249)",Company
OYO Corporation (TSE:9755),Company
Ozu Corporation (TSE:7487),Company
"P.S. Mitsubishi Construction Co., Ltd. (TSE:1871)",Company
"PA Co., Ltd. (TSE:4766)",Company
Pacific Industrial Co. Ltd. (TSE:7250),Company
"Pacific Metals Co., Ltd. (TSE:5541)",Company
Pacific Systems Corporation (JASDAQ:3847),Company
"PacificNet Co.,Ltd. (TSE:3021)",Company
Pado Corporation (JASDAQ:4833),Company
"Pal Co., Ltd. (TSE:2726)",Company
"Palemo Co., Ltd. (JASDAQ:2778)",Company
"Palma Co., Ltd. (TSE:3461)",Company
Paltac Corporation (TSE:8283),Company
PanaHome Corporation (TSE:1924),Company
Panasonic Corporation (TSE:6752),Company
"Panasonic Industrial Devices SUNX Co., Ltd. (TSE:6860)",Company
"Papyless Co., Ltd. (JASDAQ:3641)",Company
Paraca Inc. (TSE:4809),Company
"Paramount Bed Holdings Co., Ltd. (TSE:7817)",Company
Parco Co. Ltd. (TSE:8251),Company
Paris Miki Holdings Inc. (TSE:7455),Company
Park24 Co. Ltd. (TSE:4666),Company
Parker Corporation (TSE:9845),Company
"Parking Management Organization, Ltd. (TSE:3251)",Company
"Partner Agent, Inc. (TSE:6181)",Company
Pasco Corporation (TSE:9232),Company
Pasona Group Inc. (TSE:2168),Company
"Passport Co., Ltd. (JASDAQ:7577)",Company
Path Corporation (TSE:3840),Company
PC Depot Corp. (TSE:7618),Company
PCA Corporation (TSE:9629),Company
"PCI Holdings, Inc. (TSE:3918)",Company
"Pegasus Sewing Machine Mfg. Co., Ltd. (TSE:6262)",Company
Penta-Ocean Construction Co. Ltd. (TSE:1893),Company
"People Co., Ltd. (JASDAQ:7865)",Company
Pepper Food Service Co. Ltd. (TSE:3053),Company
PeptiDream Inc. (TSE:4587),Company
"Pharma Foods International Co., Ltd. (TSE:2929)",Company
Pharmarise Holdings Corporation (TSE:2796),Company
"Photocreate Co.,Ltd. (TSE:6075)",Company
Pia Corporation (TSE:4337),Company
Pickles Corp. (JASDAQ:2925),Company
Pietro Co. Ltd. (TSE:2818),Company
Pigeon Corp. (TSE:7956),Company
Pilot Corp. (TSE:7846),Company
Piolax Inc. (TSE:5988),Company
Pioneer Corporation (TSE:6773),Company
"PiPEDO HD, Inc. (TSE:3919)",Company
Pixel Companyz Inc. (JASDAQ:2743),Company
Pixela Corporation (TSE:6731),Company
PIXTA Inc. (TSE:3416),Company
Pla Matels Corporation (JASDAQ:2714),Company
"Placo Co., Ltd. (JASDAQ:6347)",Company
"Planet, Inc. (JASDAQ:2391)",Company
"Plant Co.,Ltd. (TSE:7646)",Company
Plat Home Co. Ltd. (TSE:6836),Company
"Platz Co., Ltd. (TSE:7813)",Company
"Plaza Create Co., Ltd. (JASDAQ:7502)",Company
Plenus Co. Ltd. (TSE:9945),Company
"Pocket Card Co., Ltd. (TSE:8519)",Company
"POLA Orbis Holdings, Inc. (TSE:4927)",Company
"Polatechno Co., Ltd. (JASDAQ:4239)",Company
"Poletowin Pitcrew Holdings, Inc. (TSE:3657)",Company
"Poplar Co., Ltd. (TSE:7601)",Company
"POVAL KOGYO Co., Ltd. (NSE:4247)",Company
"Powdertech Co., Ltd. (JASDAQ:5695)",Company
"PRAP Japan, Inc. (JASDAQ:2449)",Company
"Precision System Science Co., Ltd. (TSE:7707)",Company
Premier Investment Corp. (TSE:8956),Company
Press Kogyo Co. Ltd. (TSE:7246),Company
Pressance Corporation (TSE:3254),Company
Prestige International Inc. (TSE:4290),Company
"Prima Meat Packers, Ltd. (TSE:2281)",Company
Pro-Ship Incorporated (JASDAQ:3763),Company
PRONEXUS Inc. (TSE:7893),Company
"Properst Co., Ltd. (JASDAQ:3236)",Company
Property Agent Inc. (TSE:3464),Company
"Prospect Co., Ltd. (TSE:3528)",Company
Proto Corporation (JASDAQ:4298),Company
"Pulstec Industrial Co., Ltd. (TSE:6894)",Company
"Punch Industry Co., Ltd. (TSE:6165)",Company
"Qol Co., Ltd. (TSE:3034)",Company
"Quest Co., Ltd. (JASDAQ:2332)",Company
"Quick Co.,Ltd. (TSE:4318)",Company
"R. C. Core Co., Ltd. (JASDAQ:7837)",Company
"R&D Computer Co.,Ltd. (TSE:3924)",Company
"Raccoon Co., Ltd. (TSE:3031)",Company
"Raito Kogyo Co., Ltd. (TSE:1926)",Company
"Rakus Co., Ltd. (TSE:3923)",Company
"Rakuten, Inc. (TSE:4755)",Company
RaQualia Pharma Inc. (JASDAQ:4579),Company
RareJob Inc. (TSE:6096),Company
Rasa Corporation (TSE:3023),Company
"Rasa Industries, Ltd. (TSE:4022)",Company
Ray Corporation (JASDAQ:4317),Company
"Raysum Co., Ltd. (JASDAQ:8890)",Company
Realcom Inc. (TSE:3856),Company
"REALWORLD, inc. (TSE:3691)",Company
"Recomm Co., Ltd. (JASDAQ:3323)",Company
"Recruit Holdings Co.,Ltd. (TSE:6098)",Company
"Red Planet Japan,Inc. (JASDAQ:3350)",Company
Regal Corporation (JASDAQ:7938),Company
"Relia, Inc. (TSE:4708)",Company
"Relo Holdings, Inc. (TSE:8876)",Company
"Remixpoint, Inc. (TSE:3825)",Company
Renaissance Inc. (TSE:2378),Company
"RENESAS EASTON Co., Ltd. (TSE:9995)",Company
Renesas Electronics Corporation (TSE:6723),Company
Rengo Co. Ltd. (TSE:3941),Company
Renown Inc. (TSE:3606),Company
"Rentracks Co., Ltd. (TSE:6045)",Company
"ReproCELL, Inc. (JASDAQ:4978)",Company
"Resona Holdings, Inc. (TSE:8308)",Company
"Resort Solution Co., Ltd. (TSE:5261)",Company
ResortTrust Inc. (TSE:4681),Company
"Retail Partners Co., Ltd. (TSE:8167)",Company
"Rheon Automatic Machinery Co., Ltd. (TSE:6272)",Company
"Rhythm Watch Co., Ltd. (TSE:7769)",Company
