Bank of Japan (JASDAQ:8301),JASDAQ:8301,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan,Company
Bank of the Ryukyus Ltd. (TSE:8399),TSE:8399,Banks (Regional),Japan,Japan,Japan,Company
"Banners Co., Ltd. (TSE:3011)",TSE:3011,Retail (Automotive),Japan,Japan,Japan,Company
Beauty Garage Inc. (TSE:3180),TSE:3180,Business & Consumer Services,Japan,Japan,Japan,Company
"Beauty Kadan Co., Ltd. (TSE:3041)",TSE:3041,Business & Consumer Services,Japan,Japan,Japan,Company
Beenos Inc. (TSE:3328),TSE:3328,Retail (Online),Japan,Japan,Japan,Company
"Being Co., Ltd. (JASDAQ:4734)",JASDAQ:4734,Software (System & Application),Japan,Japan,Japan,Company
"Belc CO., LTD. (TSE:9974)",TSE:9974,Retail (Grocery and Food),Japan,Japan,Japan,Company
"Bell-Park Co.,Ltd. (JASDAQ:9441)",JASDAQ:9441,Retail (Special Lines),Japan,Japan,Japan,Company
"BELLSYSTEM24 Holdings, Inc. (TSE:6183)",TSE:6183,Office Equipment & Services,Japan,Japan,Japan,Company
Belluna Co. Ltd. (TSE:9997),TSE:9997,Retail (Special Lines),Japan,Japan,Japan,Company
"BeMap, Inc. (JASDAQ:4316)",JASDAQ:4316,Computer Services,Japan,Japan,Japan,Company
Benefit One Inc. (TSE:2412),TSE:2412,Business & Consumer Services,Japan,Japan,Japan,Company
"Benesse Holdings, Inc. (TSE:9783)",TSE:9783,Education,Japan,Japan,Japan,Company
"Bengo4.com, Inc. (TSE:6027)",TSE:6027,Software (Internet),Japan,Japan,Japan,Company
"Berg Earth Co.,Ltd. (JASDAQ:1383)",JASDAQ:1383,Farming/Agriculture,Japan,Japan,Japan,Company
Best Denki Co. Ltd. (TSE:8175),TSE:8175,Retail (Special Lines),Japan,Japan,Japan,Company
"Besterra Co., Ltd. (TSE:1433)",TSE:1433,Engineering/Construction,Japan,Japan,Japan,Company
Bic Camera Inc. (TSE:3048),TSE:3048,Retail (Special Lines),Japan,Japan,Japan,Company
BIKE-O & COMPANY Ltd. (TSE:3377),TSE:3377,Retail (Automotive),Japan,Japan,Japan,Company
Biken Techno Corporation (TSE:9791),TSE:9791,Environmental & Waste Services,Japan,Japan,Japan,Company
Billing System Corporation (TSE:3623),TSE:3623,Information Services,Japan,Japan,Japan,Company
"Biofermin Pharmaceutical Co., Ltd. (TSE:4517)",TSE:4517,Drugs (Pharmaceutical),Japan,Japan,Japan,Company
BML Inc. (TSE:4694),TSE:4694,Healthcare Support Services,Japan,Japan,Japan,Company
Bookoff Corporation Limited (TSE:3313),TSE:3313,Retail (Special Lines),Japan,Japan,Japan,Company
"Boso oil and fat Co.,Ltd. (TSE:2608)",TSE:2608,Food Processing,Japan,Japan,Japan,Company
Bourbon Corporation (TSE:2208),TSE:2208,Food Processing,Japan,Japan,Japan,Company
BP Castrol K.K. (TSE:5015),TSE:5015,Oilfield Svcs/Equip.,Japan,Japan,Japan,Company
Br. Holdings Corporation (TSE:1726),TSE:1726,Engineering/Construction,Japan,Japan,Japan,Company
BrainPad Inc. (TSE:3655),TSE:3655,Computer Services,Japan,Japan,Japan,Company
Brangista Inc. (TSE:6176),TSE:6176,Publshing & Newspapers,Japan,Japan,Japan,Company
Bridgestone Corp. (TSE:5108),TSE:5108,Rubber& Tires,Japan,Japan,Japan,Company
"Broadband Tower, Inc. (JASDAQ:3776)",JASDAQ:3776,Computer Services,Japan,Japan,Japan,Company
Broadcasting System of Niigata Inc. (JASDAQ:9408),JASDAQ:9408,Information Services,Japan,Japan,Japan,Company
"Broadleaf Co., Ltd. (TSE:3673)",TSE:3673,Software (System & Application),Japan,Japan,Japan,Company
Broadmedia Corporation (JASDAQ:4347),JASDAQ:4347,Telecom. Services,Japan,Japan,Japan,Company
"Broccoli Co., Ltd. (JASDAQ:2706)",JASDAQ:2706,Entertainment,Japan,Japan,Japan,Company
"Bronco Billy Co.,Ltd. (TSE:3091)",TSE:3091,Restaurant/Dining,Japan,Japan,Japan,Company
"Brother Industries, Ltd. (TSE:6448)",TSE:6448,Computers/Peripherals,Japan,Japan,Japan,Company
"Buffalo Co., Ltd. (JASDAQ:3352)",JASDAQ:3352,Retail (Automotive),Japan,Japan,Japan,Company
"Bull-Dog Sauce Co.,Ltd. (TSE:2804)",TSE:2804,Food Processing,Japan,Japan,Japan,Company
Bunka Shutter Co. Ltd. (TSE:5930),TSE:5930,Building Materials,Japan,Japan,Japan,Company
"Bunkeido Co., Ltd. (NSE:9471)",NSE:9471,Publshing & Newspapers,Japan,Japan,Japan,Company
"Bunkyodo Group Holdings Co., Ltd. (JASDAQ:9978)",JASDAQ:9978,Retail (Special Lines),Japan,Japan,Japan,Company
Business Brain Showa-Ota Inc.,,Computer Services,Japan,Japan,Japan,Company
"Business Breakthrough, Inc. (TSE:2464)",TSE:2464,Education,Japan,Japan,Japan,Company
"Business One Holdings, Inc. (FKSE:4827)",FKSE:4827,Real Estate (General/Diversified),Japan,Japan,Japan,Company
C-CUBE Corporation (NSE:1936),NSE:1936,Engineering/Construction,Japan,Japan,Japan,Company
"C. Uyemura & Co., Ltd. (TSE:4966)",TSE:4966,Chemical (Specialty),Japan,Japan,Japan,Company
C.E.Management Integrated Laboratory Co.Ltd (TSE:6171),TSE:6171,Business & Consumer Services,Japan,Japan,Japan,Company
"C'bon Cosmetics Co.,Ltd. (TSE:4926)",TSE:4926,Household Products,Japan,Japan,Japan,Company
C&G Systems Inc. (JASDAQ:6633),JASDAQ:6633,Software (System & Application),Japan,Japan,Japan,Company
CAC Holdings Corporation (TSE:4725),TSE:4725,Computer Services,Japan,Japan,Japan,Company
"CALBEE, Inc. (TSE:2229)",TSE:2229,Food Processing,Japan,Japan,Japan,Company
Calsonic Kansei Corporation (TSE:7248),TSE:7248,Auto Parts,Japan,Japan,Japan,Company
Can Do. Co. Ltd. (TSE:2698),TSE:2698,Retail (General),Japan,Japan,Japan,Company
Canare Electric Co. Ltd. (TSE:5819),TSE:5819,Electrical Equipment,Japan,Japan,Japan,Company
"CanBas Co., Ltd. (TSE:4575)",TSE:4575,Drugs (Biotechnology),Japan,Japan,Japan,Company
Canon Electronics Inc. (TSE:7739),TSE:7739,Electronics (General),Japan,Japan,Japan,Company
Canon Inc. (TSE:7751),TSE:7751,Computers/Peripherals,Japan,Japan,Japan,Company
Canon Marketing Japan Inc. (TSE:8060),TSE:8060,Retail (Distributors),Japan,Japan,Japan,Company
Canox Corporation (NSE:8076),NSE:8076,Retail (Distributors),Japan,Japan,Japan,Company
Capcom Co. Ltd. (TSE:9697),TSE:9697,Software (Entertainment),Japan,Japan,Japan,Company
"Car Mate Mfg. Co., Ltd. (JASDAQ:7297)",JASDAQ:7297,Auto Parts,Japan,Japan,Japan,Company
"Carchs Holdings Co., Ltd. (TSE:7602)",TSE:7602,Retail (Automotive),Japan,Japan,Japan,Company
"Cardinal Co., Ltd. (JASDAQ:7855)",JASDAQ:7855,Paper/Forest Products,Japan,Japan,Japan,Company
Care Service Co Ltd (JASDAQ:2425),JASDAQ:2425,Hospitals/Healthcare Facilities,Japan,Japan,Japan,Company
Care Twentyone Corporation (JASDAQ:2373),JASDAQ:2373,Healthcare Support Services,Japan,Japan,Japan,Company
"CAREER BANK Co.,Ltd. (SPSE:4834)",SPSE:4834,Business & Consumer Services,Japan,Japan,Japan,Company
"Career Design Center Co., Ltd. (TSE:2410)",TSE:2410,Business & Consumer Services,Japan,Japan,Japan,Company
"CAREERLINK Co.,Ltd. (TSE:6070)",TSE:6070,Business & Consumer Services,Japan,Japan,Japan,Company
"CareNet, Inc. (TSE:2150)",TSE:2150,Healthcare Support Services,Japan,Japan,Japan,Company
"Carlit Holdings Co., Ltd. (TSE:4275)",TSE:4275,Chemical (Basic),Japan,Japan,Japan,Company
"Carna Biosciences, Inc. (JASDAQ:4572)",JASDAQ:4572,Heathcare Information and Technology,Japan,Japan,Japan,Company
"Casio Computer Co., Ltd. (TSE:6952)",TSE:6952,Electronics (Consumer & Office),Japan,Japan,Japan,Company
CASSINA IXC. Ltd. (JASDAQ:2777),JASDAQ:2777,Furn/Home Furnishings,Japan,Japan,Japan,Company
"CAVE Interactive CO.,LTD. (JASDAQ:3760)",JASDAQ:3760,Software (Internet),Japan,Japan,Japan,Company
Cawachi Limited (TSE:2664),TSE:2664,Retail (Special Lines),Japan,Japan,Japan,Company
CCS Inc. (JASDAQ:6669),JASDAQ:6669,Semiconductor,Japan,Japan,Japan,Company
"CDG Co., Ltd. (JASDAQ:2487)",JASDAQ:2487,Advertising,Japan,Japan,Japan,Company
"CDS Co., Ltd. (TSE:2169)",TSE:2169,Computer Services,Japan,Japan,Japan,Company
"CE Holdings Co., Ltd. (TSE:4320)",TSE:4320,Heathcare Information and Technology,Japan,Japan,Japan,Company
"Cedar. Co., Ltd. (JASDAQ:2435)",JASDAQ:2435,Healthcare Support Services,Japan,Japan,Japan,Company
CellSeed Inc. (JASDAQ:7776),JASDAQ:7776,Drugs (Biotechnology),Japan,Japan,Japan,Company
Cemedine Co. Ltd. (TSE:4999),TSE:4999,Chemical (Specialty),Japan,Japan,Japan,Company
Central Automotive Products Ltd. (TSE:8117),TSE:8117,Retail (Distributors),Japan,Japan,Japan,Company
"Central General Development Co.,Ltd. (TSE:3238)",TSE:3238,Real Estate (General/Diversified),Japan,Japan,Japan,Company
Central Glass Co. Ltd. (TSE:4044),TSE:4044,Building Materials,Japan,Japan,Japan,Company
Central Japan Railway Company (TSE:9022),TSE:9022,Transportation (Railroads),Japan,Japan,Japan,Company
"Central Security Patrols Co., Ltd. (TSE:9740)",TSE:9740,Business & Consumer Services,Japan,Japan,Japan,Company
"Central Sports Co.,Ltd. (TSE:4801)",TSE:4801,Recreation,Japan,Japan,Japan,Company
Century Tokyo Leasing Corporation (TSE:8439),TSE:8439,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan,Company
Century21 Real Estate of Japan Ltd (JASDAQ:8898),JASDAQ:8898,Real Estate (Operations & Services),Japan,Japan,Japan,Company
Ceres inc. (TSE:3696),TSE:3696,Advertising,Japan,Japan,Japan,Company
"Cerespo CO., Ltd. (JASDAQ:9625)",JASDAQ:9625,Business & Consumer Services,Japan,Japan,Japan,Company
"Charle Co., Ltd. (TSE:9885)",TSE:9885,Retail (Distributors),Japan,Japan,Japan,Company
Charm Care Corporation (JASDAQ:6062),JASDAQ:6062,Healthcare Support Services,Japan,Japan,Japan,Company
"Chemipro Kasei Kaisha, Ltd. (TSE:4960)",TSE:4960,Chemical (Diversified),Japan,Japan,Japan,Company
"Chichibu Railway Co., Ltd. (JASDAQ:9012)",JASDAQ:9012,Transportation (Railroads),Japan,Japan,Japan,Company
Chiikishinbunsha Co Ltd (JASDAQ:2164),JASDAQ:2164,Publshing & Newspapers,Japan,Japan,Japan,Company
"Chilled & Frozen Logistics Holdings Co., Ltd. (TSE:9099)",TSE:9099,Trucking,Japan,Japan,Japan,Company
"Chimney Co., Ltd. (TSE:3178)",TSE:3178,Restaurant/Dining,Japan,Japan,Japan,Company
Chino Corporation (TSE:6850),TSE:6850,Electronics (General),Japan,Japan,Japan,Company
Chiome Bioscience Inc. (TSE:4583),TSE:4583,Heathcare Information and Technology,Japan,Japan,Japan,Company
Chiyoda Co. Ltd. (TSE:8185),TSE:8185,Retail (Special Lines),Japan,Japan,Japan,Company
Chiyoda Corporation (TSE:6366),TSE:6366,Engineering/Construction,Japan,Japan,Japan,Company
"Chiyoda Integre Co.,Ltd. (TSE:6915)",TSE:6915,Electrical Equipment,Japan,Japan,Japan,Company
"Chiyoda Ute Co., Ltd. (JASDAQ:5387)",JASDAQ:5387,Building Materials,Japan,Japan,Japan,Company
"Chodai Co., Ltd. (TSE:9624)",TSE:9624,Engineering/Construction,Japan,Japan,Japan,Company
"Chofu Seisakusho Co.,Ltd. (TSE:5946)",TSE:5946,Furn/Home Furnishings,Japan,Japan,Japan,Company
"Chori Co.,Ltd. (TSE:8014)",TSE:8014,Retail (Distributors),Japan,Japan,Japan,Company
Choushimaru Co.Ltd. (JASDAQ:3075),JASDAQ:3075,Restaurant/Dining,Japan,Japan,Japan,Company
"Chubu Electric Power Company, Incorporated (TSE:9502)",TSE:9502,Power,Japan,Japan,Japan,Company
"Chubu Gas Co.,Ltd. (NSE:9540)",NSE:9540,Power,Japan,Japan,Japan,Company
"Chubu Securities Financing Co.,Ltd. (NSE:8513)",NSE:8513,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan,Company
"Chubu Shiryo Co., Ltd. (TSE:2053)",TSE:2053,Farming/Agriculture,Japan,Japan,Japan,Company
"Chubu Steel Plate Co., Ltd. (NSE:5461)",NSE:5461,Steel,Japan,Japan,Japan,Company
"Chubu Suisan Co., Ltd. (NSE:8145)",NSE:8145,Food Wholesalers,Japan,Japan,Japan,Company
"Chubu-Nippon Broadcasting Co., Ltd. (NSE:9402)",NSE:9402,Broadcasting,Japan,Japan,Japan,Company
"Chuco Co., Ltd. (TSE:2139)",TSE:2139,Publshing & Newspapers,Japan,Japan,Japan,Company
Chudenko Corporation (TSE:1941),TSE:1941,Engineering/Construction,Japan,Japan,Japan,Company
"Chuetsu Pulp & Paper Co., Ltd. (TSE:3877)",TSE:3877,Paper/Forest Products,Japan,Japan,Japan,Company
"Chugai Mining Co., Ltd. (TSE:1491)",TSE:1491,Precious Metals,Japan,Japan,Japan,Company
Chugai Pharmaceutical Co. Ltd. (TSE:4519),TSE:4519,Drugs (Pharmaceutical),Japan,Japan,Japan,Company
"Chugai Ro Co., Ltd. (TSE:1964)",TSE:1964,Machinery,Japan,Japan,Japan,Company
"Chugoku Marine Paints, Ltd. (TSE:4617)",TSE:4617,Chemical (Specialty),Japan,Japan,Japan,Company
"Chugokukogyo Co.,Ltd. (TSE:5974)",TSE:5974,Packaging & Container,Japan,Japan,Japan,Company
"Chukyo Iyakuhin Co., Ltd. (JASDAQ:4558)",JASDAQ:4558,Retail (Special Lines),Japan,Japan,Japan,Company
Chuo Build Industry Co. Ltd. (TSE:1971),TSE:1971,Engineering/Construction,Japan,Japan,Japan,Company
Chuo Bussan Corporation (JASDAQ:9852),JASDAQ:9852,Retail (Distributors),Japan,Japan,Japan,Company
"Chuo Gyorui Co., Ltd. (TSE:8030)",TSE:8030,Food Wholesalers,Japan,Japan,Japan,Company
"Chuo Kagaku Co., Ltd. (JASDAQ:7895)",JASDAQ:7895,Packaging & Container,Japan,Japan,Japan,Company
"Chuo Malleable Iron Co., Ltd. (NSE:5607)",NSE:5607,Auto Parts,Japan,Japan,Japan,Company
"Chuo Seisakusho, Ltd. (NSE:6846)",NSE:6846,Electrical Equipment,Japan,Japan,Japan,Company
"Chuo Spring Co., Ltd. (TSE:5992)",TSE:5992,Auto Parts,Japan,Japan,Japan,Company
"Chuo Warehouse Co., Ltd (TSE:9319)",TSE:9319,Transportation,Japan,Japan,Japan,Company
"Chuoh Pack Industry Co.,Ltd. (NSE:3952)",NSE:3952,Packaging & Container,Japan,Japan,Japan,Company
"Chuokeizai-Sha, Inc. (JASDAQ:9476)",JASDAQ:9476,Publshing & Newspapers,Japan,Japan,Japan,Company
"Ci:z Holdings Co.,Ltd. (TSE:4924)",TSE:4924,Household Products,Japan,Japan,Japan,Company
"CIMA Co., Ltd. (JASDAQ:7638)",JASDAQ:7638,Retail (Special Lines),Japan,Japan,Japan,Company
"Citizen Holdings Co., Ltd. (TSE:7762)",TSE:7762,Electronics (General),Japan,Japan,Japan,Company
"CK SAN-ETSU Co., Ltd. (NSE:5757)",NSE:5757,Metals & Mining,Japan,Japan,Japan,Company
CKD Corporation (TSE:6407),TSE:6407,Machinery,Japan,Japan,Japan,Company
"Clarion Co., Ltd. (TSE:6796)",TSE:6796,Electronics (Consumer & Office),Japan,Japan,Japan,Company
Cleanup Corporation (TSE:7955),TSE:7955,Furn/Home Furnishings,Japan,Japan,Japan,Company
CLIP Corporation (JASDAQ:4705),JASDAQ:4705,Education,Japan,Japan,Japan,Company
"Cluster Technology Co., Ltd. (JASDAQ:4240)",JASDAQ:4240,Electronics (General),Japan,Japan,Japan,Company
CMC Corporation (JASDAQ:2185),JASDAQ:2185,Business & Consumer Services,Japan,Japan,Japan,Company
"CMIC HOLDINGS Co., Ltd. (TSE:2309)",TSE:2309,Heathcare Information and Technology,Japan,Japan,Japan,Company
CMK Corporation (TSE:6958),TSE:6958,Electronics (General),Japan,Japan,Japan,Company
Coca-Cola East Japan Co.Ltd. (TSE:2580),TSE:2580,Beverage (Soft),Japan,Japan,Japan,Company
"Coca-Cola West Co., Ltd. (TSE:2579)",TSE:2579,Beverage (Soft),Japan,Japan,Japan,Company
"Coco's Japan Co., Ltd. (JASDAQ:9943)",JASDAQ:9943,Restaurant/Dining,Japan,Japan,Japan,Company
cocokara fine Inc. (TSE:3098),TSE:3098,Retail (Special Lines),Japan,Japan,Japan,Company
"Cocolonet Co., Ltd. (JASDAQ:6060)",JASDAQ:6060,Business & Consumer Services,Japan,Japan,Japan,Company
Collabos Corporation (TSE:3908),TSE:3908,Software (Internet),Japan,Japan,Japan,Company
"Colopl, Inc. (TSE:3668)",TSE:3668,Software (System & Application),Japan,Japan,Japan,Company
"Colowide Co.,Ltd. (TSE:7616)",TSE:7616,Restaurant/Dining,Japan,Japan,Japan,Company
Comany Inc. (TSE:7945),TSE:7945,Building Materials,Japan,Japan,Japan,Company
"Comforia Residential REIT, Inc. (TSE:3282)",TSE:3282,R.E.I.T.,Japan,Japan,Japan,Company
Commonwealth Entertainment & Co. (JASDAQ:7612),JASDAQ:7612,Recreation,Japan,Japan,Japan,Company
CommSeed Corporation (NSE:3739),NSE:3739,Software (Internet),Japan,Japan,Japan,Company
"COMO Co., Ltd. (JASDAQ:2224)",JASDAQ:2224,Food Processing,Japan,Japan,Japan,Company
"Computer Engineering & Consulting, Ltd. (TSE:9692)",TSE:9692,Software (System & Application),Japan,Japan,Japan,Company
"Computer Institute of Japan, Ltd. (TSE:4826)",TSE:4826,Software (System & Application),Japan,Japan,Japan,Company
COMSYS Holdings Corporation (TSE:1721),TSE:1721,Engineering/Construction,Japan,Japan,Japan,Company
Comture Corporation (TSE:3844),TSE:3844,Computer Services,Japan,Japan,Japan,Company
Conexio Corporation (TSE:9422),TSE:9422,Computer Services,Japan,Japan,Japan,Company
Connect Holdings Corp. (TSE:3647),TSE:3647,Software (System & Application),Japan,Japan,Japan,Company
Consec Corporation (JASDAQ:9895),JASDAQ:9895,Machinery,Japan,Japan,Japan,Company
"Contec Co., Ltd. (TSE:6639)",TSE:6639,Electronics (General),Japan,Japan,Japan,Company
Cookpad Inc. (TSE:2193),TSE:2193,Software (Internet),Japan,Japan,Japan,Company
Core Corporation (TSE:2359),TSE:2359,Software (System & Application),Japan,Japan,Japan,Company
Corona Corporation (TSE:5909),TSE:5909,Furn/Home Furnishings,Japan,Japan,Japan,Company
"Cosel Co., Ltd. (TSE:6905)",TSE:6905,Electrical Equipment,Japan,Japan,Japan,Company
"Cosmo Bio Company,Limited (JASDAQ:3386)",JASDAQ:3386,Healthcare Support Services,Japan,Japan,Japan,Company
"Cosmo Energy Holdings Co., Ltd. (TSE:5021)",TSE:5021,Oilfield Svcs/Equip.,Japan,Japan,Japan,Company
"Cosmos Initia Co., Ltd. (JASDAQ:8844)",JASDAQ:8844,Real Estate (Development),Japan,Japan,Japan,Company
COSMOS Pharmaceutical Corporation (TSE:3349),TSE:3349,Retail (Special Lines),Japan,Japan,Japan,Company
"Cota Co., Ltd. (TSE:4923)",TSE:4923,Household Products,Japan,Japan,Japan,Company
"Cox Co., Ltd. (JASDAQ:9876)",JASDAQ:9876,Retail (Special Lines),Japan,Japan,Japan,Company
"CRE, Inc. (TSE:3458)",TSE:3458,Real Estate (General/Diversified),Japan,Japan,Japan,Company
"CREA HOLDINGS,Inc. (TSE:1757)",TSE:1757,Homebuilding,Japan,Japan,Japan,Company
Create Corporation (JASDAQ:3024),JASDAQ:3024,Machinery,Japan,Japan,Japan,Company
"Create Medic Co., Ltd. (TSE:5187)",TSE:5187,Healthcare Products,Japan,Japan,Japan,Company
"Create Restaurants Holdings, Inc. (TSE:3387)",TSE:3387,Restaurant/Dining,Japan,Japan,Japan,Company
"Create SD Holdings Co., Ltd. (TSE:3148)",TSE:3148,Retail (Special Lines),Japan,Japan,Japan,Company
Credit Saison Co. Ltd. (TSE:8253),TSE:8253,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan,Company
"CREEK & RIVER Co., Ltd. (JASDAQ:4763)",JASDAQ:4763,Business & Consumer Services,Japan,Japan,Japan,Company
"Creo Co.,Ltd. (JASDAQ:9698)",JASDAQ:9698,Software (System & Application),Japan,Japan,Japan,Company
"Cresco, Ltd. (TSE:4674)",TSE:4674,Software (System & Application),Japan,Japan,Japan,Company
"CRI Middleware Co., Ltd. (TSE:3698)",TSE:3698,Software (System & Application),Japan,Japan,Japan,Company
Crie Anabuki Inc. (JASDAQ:4336),JASDAQ:4336,Business & Consumer Services,Japan,Japan,Japan,Company
"CROOZ, Inc. (JASDAQ:2138)",JASDAQ:2138,Software (Internet),Japan,Japan,Japan,Company
Crops Corporation (TSE:9428),TSE:9428,Retail (Special Lines),Japan,Japan,Japan,Company
"Cross Cat Co., Ltd. (JASDAQ:2307)",JASDAQ:2307,Computer Services,Japan,Japan,Japan,Company
Cross Marketing Inc. (TSE:3675),TSE:3675,Advertising,Japan,Japan,Japan,Company
"Cross Plus, Inc. (TSE:3320)",TSE:3320,Apparel,Japan,Japan,Japan,Company
CrowdWorks Inc. (TSE:3900),TSE:3900,Software (Internet),Japan,Japan,Japan,Company
Crymson Co. Ltd. (JASDAQ:2776),JASDAQ:2776,Retail (Distributors),Japan,Japan,Japan,Company
CS Loginet Inc. (JASDAQ:2710),JASDAQ:2710,Retail (Distributors),Japan,Japan,Japan,Company
"CSMEN Co.,Ltd. (JASDAQ:3083)",JASDAQ:3083,Retail (Special Lines),Japan,Japan,Japan,Company
"CSS HOLDINGS,LTD. (JASDAQ:2304)",JASDAQ:2304,Business & Consumer Services,Japan,Japan,Japan,Company
CTI Engineering Co. Ltd. (TSE:9621),TSE:9621,Engineering/Construction,Japan,Japan,Japan,Company
"CTS Co., Ltd. (TSE:4345)",TSE:4345,Business & Consumer Services,Japan,Japan,Japan,Company
Cube System Inc. (TSE:2335),TSE:2335,Computer Services,Japan,Japan,Japan,Company
CVS Bay Area Inc. (TSE:2687),TSE:2687,Retail (Grocery and Food),Japan,Japan,Japan,Company
"CYBELE Co., Ltd. (JASDAQ:2228)",JASDAQ:2228,Food Processing,Japan,Japan,Japan,Company
"Cyber Com Co., Ltd. (TSE:3852)",TSE:3852,Software (System & Application),Japan,Japan,Japan,Company
CyberAgent Inc. (TSE:4751),TSE:4751,Advertising,Japan,Japan,Japan,Company
CYBERDYNE Inc. (TSE:7779),TSE:7779,Healthcare Products,Japan,Japan,Japan,Company
"CYBERLINKS co.,LTD. (TSE:3683)",TSE:3683,Software (Internet),Japan,Japan,Japan,Company
"Cybernet Systems Co., Ltd. (TSE:4312)",TSE:4312,Software (System & Application),Japan,Japan,Japan,Company
"CyberStep, Inc. (TSE:3810)",TSE:3810,Software (Entertainment),Japan,Japan,Japan,Company
"Cybozu, Inc. (TSE:4776)",TSE:4776,Software (System & Application),Japan,Japan,Japan,Company
D.A.Consortium Inc. (JASDAQ:4281),JASDAQ:4281,Advertising,Japan,Japan,Japan,Company
"D.Western Therapeutics Institute, Inc. (JASDAQ:4576)",JASDAQ:4576,Drugs (Biotechnology),Japan,Japan,Japan,Company
Dai Nippon Printing Co. Ltd. (TSE:7912),TSE:7912,Publshing & Newspapers,Japan,Japan,Japan,Company
"Dai Nippon Toryo Company, Limited (TSE:4611)",TSE:4611,Chemical (Specialty),Japan,Japan,Japan,Company
"Dai-Dan Co., Ltd. (TSE:1980)",TSE:1980,Engineering/Construction,Japan,Japan,Japan,Company
Dai-Ichi Cutter Kogyo k.k. (JASDAQ:1716),JASDAQ:1716,Engineering/Construction,Japan,Japan,Japan,Company
"Dai-ichi Seiko Co., Ltd. (TSE:6640)",TSE:6640,Electronics (General),Japan,Japan,Japan,Company
"DAIBEA Co., Ltd. (TSE:6478)",TSE:6478,Machinery,Japan,Japan,Japan,Company
Daibiru Corporation (TSE:8806),TSE:8806,Real Estate (Operations & Services),Japan,Japan,Japan,Company
Daicel Corporation (TSE:4202),TSE:4202,Chemical (Specialty),Japan,Japan,Japan,Company
"Daido Kogyo Co., Ltd. (TSE:6373)",TSE:6373,Machinery,Japan,Japan,Japan,Company
Daido Metal Co. Ltd. (TSE:7245),TSE:7245,Auto Parts,Japan,Japan,Japan,Company
"Daido Signal Co., Ltd. (TSE:6743)",TSE:6743,Electronics (General),Japan,Japan,Japan,Company
Daido Steel Co. Ltd. (TSE:5471),TSE:5471,Steel,Japan,Japan,Japan,Company
Daidoh Limited (TSE:3205),TSE:3205,Apparel,Japan,Japan,Japan,Company
"Daifuku Co., Ltd. (TSE:6383)",TSE:6383,Machinery,Japan,Japan,Japan,Company
"Daihatsu Diesel Mfg. Co., Ltd. (TSE:6023)",TSE:6023,Construction Supplies,Japan,Japan,Japan,Company
